obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('0',)",33.3017997742,1,0,1029.43774238,29,29,2,3.33017997742,29,29,3724598969.79,3724598969.91,3659213094.04,44.36829,-124.9528,0.0,34.112001216,29,29,internal_timestamp,544.08001709,29,29,43232,1450224294,5.4172000885,29,29,3659213094.04
"('1',)",33.3087997437,1,0,1029.43092894,29,29,2,3.33087997437,29,29,3724598969.79,3724598969.91,3659213105.07,44.36829,-124.9528,0.0,34.1120963064,29,29,internal_timestamp,542.820007324,29,29,65146,1450224305,5.42560005188,29,29,3659213105.07
"('2',)",33.3246002197,1,0,1029.42035824,29,29,2,3.33246002197,29,29,3724598969.79,3724598969.91,3659213116.04,44.36829,-124.9528,0.0,34.1091168217,29,29,internal_timestamp,541.640014648,29,29,44523,1450224316,5.4468998909,29,29,3659213116.04
"('3',)",33.3469009399,1,0,1029.40956329,29,29,2,3.33469009399,29,29,3724598969.79,3724598969.91,3659213127.04,44.36829,-124.9528,0.0,34.1058354213,29,29,internal_timestamp,540.679992676,29,29,43447,1450224327,5.47569990158,29,29,3659213127.04
"('4',)",33.3479003906,1,0,1029.40506961,29,29,2,3.33479003906,29,29,3724598969.79,3724598969.91,3659213138.05,44.36829,-124.9528,0.0,34.1058155924,29,29,internal_timestamp,539.75,29,29,50303,1450224338,5.47730016708,29,29,3659213138.05
"('5',)",33.3585014343,1,0,1029.39697703,29,29,2,3.33585014343,29,29,3724598969.79,3724598969.91,3659213149.05,44.36829,-124.9528,0.0,34.1035858947,29,29,internal_timestamp,538.789978027,29,29,45141,1450224349,5.49189996719,29,29,3659213149.05
"('6',)",33.376701355,1,0,1029.38739721,29,29,2,3.3376701355,29,29,3724598969.79,3724598969.91,3659213160.05,44.36829,-124.9528,0.0,34.1017822048,29,29,internal_timestamp,537.66998291,29,29,52814,1450224360,5.51469993591,29,29,3659213160.05
"('7',)",33.3834991455,1,0,1029.37944732,29,29,2,3.33834991455,29,29,3724598969.79,3724598969.92,3659213171.05,44.36829,-124.9528,0.0,34.1004104963,29,29,internal_timestamp,536.450012207,29,29,47679,1450224371,5.52430009842,29,29,3659213171.05
"('8',)",33.3968009949,1,0,1029.36831899,29,29,2,3.33968009949,29,29,3724598969.79,3724598969.92,3659213182.05,44.36829,-124.9528,0.0,34.0967394174,29,29,internal_timestamp,535.210021973,29,29,54333,1450224382,5.54349994659,29,29,3659213182.05
"('9',)",33.4086990356,1,0,1029.35893706,29,29,2,3.34086990356,29,29,3724598969.79,3724598969.92,3659213193.05,44.36829,-124.9528,0.0,34.0951474399,29,29,internal_timestamp,533.890014648,29,29,50060,1450224393,5.55910015106,29,29,3659213193.05
"('10',)",33.4217987061,1,0,1029.34973112,29,29,2,3.34217987061,29,29,3724598969.79,3724598969.92,3659213204.05,44.36829,-124.9528,0.0,34.0937926579,29,29,internal_timestamp,532.599975586,29,29,46078,1450224404,5.57579994202,29,29,3659213204.05
"('11',)",33.4227981567,1,0,1029.34383678,29,29,2,3.34227981567,29,29,3724598969.79,3724598969.92,3659213215.05,44.36829,-124.9528,0.0,34.0942727676,29,29,internal_timestamp,531.270019531,29,29,54214,1450224415,5.57709980011,29,29,3659213215.05
"('12',)",33.4277000427,1,0,1029.33658958,29,29,2,3.34277000427,29,29,3724598969.79,3724598969.92,3659213226.05,44.36829,-124.9528,0.0,34.0927032455,29,29,internal_timestamp,530.179992676,29,29,50039,1450224426,5.58470010757,29,29,3659213226.05
"('13',)",33.4351005554,1,0,1029.32909282,29,29,2,3.34351005554,29,29,3724598969.79,3724598969.92,3659213237.06,44.36829,-124.9528,0.0,34.0910165361,29,29,internal_timestamp,529.140014648,29,29,59150,1450224437,5.5952000618,29,29,3659213237.06
"('14',)",33.4394989014,1,0,1029.32258551,29,29,2,3.34394989014,29,29,3724598969.79,3724598969.92,3659213248.05,44.36829,-124.9528,0.0,34.0905244054,29,29,internal_timestamp,527.979980469,29,29,54750,1450224448,5.60120010376,29,29,3659213248.05
"('15',)",33.4446983337,1,0,1029.3160176,29,29,2,3.34446983337,29,29,3724598969.79,3724598969.92,3659213259.06,44.36829,-124.9528,0.0,34.0902486648,29,29,internal_timestamp,526.789978027,29,29,60360,1450224459,5.60790014267,29,29,3659213259.06
"('16',)",33.4738998413,1,0,1029.30206412,29,29,2,3.34738998413,29,29,3724598969.79,3724598969.92,3659213270.06,44.36829,-124.9528,0.0,34.0853554212,29,29,internal_timestamp,525.700012207,29,29,57096,1450224470,5.64610004425,29,29,3659213270.06
"('17',)",33.5192985535,1,0,1029.28504464,29,29,2,3.35192985535,29,13,3724598969.79,3724598969.92,3659213281.06,44.36829,-124.9528,0.0,34.0798491439,29,29,internal_timestamp,524.599975586,29,29,62568,1450224481,5.70310020447,29,29,3659213281.06
"('18',)",33.5453987122,1,0,1029.27306783,29,29,2,3.35453987122,29,13,3724598969.79,3724598969.92,3659213292.06,44.36829,-124.9528,0.0,34.0772332853,29,29,internal_timestamp,523.390014648,29,29,57744,1450224492,5.73559999466,29,29,3659213292.06
"('19',)",33.550201416,1,0,1029.26735863,29,29,2,3.3550201416,29,13,3724598969.79,3724598969.92,3659213303.06,44.36829,-124.9528,0.0,34.0780323074,29,29,internal_timestamp,522.159973145,29,29,64503,1450224503,5.74079990387,29,29,3659213303.06
"('20',)",33.5547981262,1,0,1029.26106228,29,29,2,3.35547981262,29,13,3724598969.79,3724598969.92,3659213314.06,44.36829,-124.9528,0.0,34.0783111663,29,29,internal_timestamp,520.900024414,29,29,60086,1450224514,5.74630022049,29,29,3659213314.06
"('21',)",33.567199707,1,0,1029.25161348,29,29,2,3.3567199707,29,13,3724598969.79,3724598969.92,3659213325.07,44.36829,-124.9528,0.0,34.0771066655,29,29,internal_timestamp,519.510009766,29,29,67797,1450224525,5.76210021973,29,29,3659213325.07
"('22',)",33.5688018799,1,0,1029.24507474,29,29,2,3.35688018799,29,13,3724598969.79,3724598969.92,3659213336.06,44.36829,-124.9528,0.0,34.0772872965,29,29,internal_timestamp,518.119995117,29,29,63756,1450224536,5.76440000534,29,29,3659213336.06
"('23',)",33.5708007812,1,0,1029.23768582,29,29,2,3.35708007813,29,13,3724598969.79,3724598969.92,3659213347.06,44.36829,-124.9528,0.0,34.0771654499,29,29,internal_timestamp,516.619995117,29,29,62242,1450224547,5.76749992371,29,29,3659213347.06
"('24',)",33.5718002319,1,0,1029.23099944,29,29,2,3.35718002319,29,13,3724598969.79,3724598969.92,3659213358.07,44.36829,-124.9528,0.0,34.0772887825,29,29,internal_timestamp,515.190002441,29,29,68418,1450224558,5.76919984818,29,29,3659213358.07
"('25',)",33.5750999451,1,0,1029.222939,29,29,2,3.35750999451,29,13,3724598969.79,3724598969.92,3659213369.06,44.36829,-124.9528,0.0,34.0769547843,29,29,internal_timestamp,513.630004883,29,29,64027,1450224569,5.77400016785,29,29,3659213369.06
"('26',)",33.5749015808,1,0,1029.21650271,29,29,2,3.35749015808,29,13,3724598969.79,3724598969.92,3659213380.07,44.36829,-124.9528,0.0,34.0773551196,29,29,internal_timestamp,512.159973145,29,29,70255,1450224580,5.77409982681,29,29,3659213380.07
"('27',)",33.5746002197,1,0,1029.20935253,29,29,2,3.35746002197,29,13,3724598969.79,3724598969.92,3659213391.07,44.36829,-124.9528,0.0,34.077266369,29,29,internal_timestamp,510.630004883,29,29,65085,1450224591,5.77460002899,29,29,3659213391.07
"('28',)",33.5744018555,1,0,1029.20267115,29,29,2,3.35744018555,29,13,3724598969.79,3724598969.92,3659213402.07,44.36829,-124.9528,0.0,34.0772495229,29,29,internal_timestamp,509.190002441,29,29,73231,1450224602,5.77510023117,29,29,3659213402.07
"('29',)",33.5764007568,1,0,1029.19645653,29,29,2,3.35764007568,29,13,3724598969.79,3724598969.92,3659213413.07,44.36829,-124.9528,0.0,34.0769898022,29,29,internal_timestamp,507.970001221,29,29,67692,1450224613,5.77820014954,29,29,3659213413.07
"('30',)",33.5787010193,1,0,1029.18993791,29,29,2,3.35787010193,29,13,3724598969.79,3724598969.92,3659213424.07,44.36829,-124.9528,0.0,34.0768030083,29,29,internal_timestamp,506.679992676,29,29,72024,1450224624,5.78159999847,29,29,3659213424.07
"('31',)",33.5800018311,1,0,1029.18311328,29,29,2,3.35800018311,29,13,3724598969.79,3724598969.92,3659213435.08,44.36829,-124.9528,0.0,34.0764229057,29,29,internal_timestamp,505.329986572,29,29,75803,1450224635,5.78410005569,29,29,3659213435.08
"('32',)",33.5802001953,1,0,1029.17697302,29,29,2,3.35802001953,29,13,3724598969.79,3724598969.92,3659213446.07,44.36829,-124.9528,0.0,34.0760521255,29,29,internal_timestamp,504.089996338,29,29,72072,1450224646,5.78529977798,29,29,3659213446.07
"('33',)",33.5800018311,1,0,1029.17127813,29,29,2,3.35800018311,29,13,3724598969.79,3724598969.92,3659213457.08,44.36829,-124.9528,0.0,34.0756967617,29,29,internal_timestamp,502.929992676,29,29,76653,1450224657,5.78599977493,29,29,3659213457.08
"('34',)",33.5863990784,1,0,1029.16400537,29,29,2,3.35863990784,29,13,3724598969.79,3724598969.92,3659213468.08,44.36829,-124.9528,0.0,34.0744085715,29,29,internal_timestamp,501.829986572,29,29,81530,1450224668,5.79500007629,29,29,3659213468.08
"('35',)",33.5890007019,1,0,1029.15812704,29,29,2,3.35890007019,29,13,3724598969.79,3724598969.92,3659213479.08,44.36829,-124.9528,0.0,34.0739603683,29,29,internal_timestamp,500.739990234,29,29,76734,1450224679,5.79890012741,29,29,3659213479.08
"('36',)",33.5957984924,1,0,1029.15009019,29,29,2,3.35957984924,29,13,3724598969.79,3724598969.92,3659213490.08,44.36829,-124.9528,0.0,34.0718083747,29,29,internal_timestamp,499.660003662,29,29,83695,1450224690,5.80919981003,29,29,3659213490.08
"('37',)",33.5973014832,1,0,1029.1452471,29,29,2,3.35973014832,29,13,3724598969.79,3724598969.92,3659213501.08,44.36829,-124.9528,0.0,34.0720004584,29,29,internal_timestamp,498.630004883,29,29,79859,1450224701,5.81120014191,29,29,3659213501.08
"('38',)",33.5974998474,1,0,1029.1406355,29,29,2,3.35974998474,29,13,3724598969.79,3724598969.92,3659213512.08,44.36829,-124.9528,0.0,34.0722295023,29,29,internal_timestamp,497.600006104,29,29,76149,1450224712,5.81169986725,29,29,3659213512.08
"('39',)",33.5973014832,1,0,1029.13555476,29,29,2,3.35973014832,29,13,3724598969.79,3724598969.92,3659213523.08,44.36829,-124.9528,0.0,34.0726923452,29,29,internal_timestamp,496.410003662,29,29,84192,1450224723,5.81160020828,29,29,3659213523.08
"('40',)",33.5960006714,1,0,1029.12798462,29,29,2,3.35960006714,29,13,3724598969.79,3724598969.92,3659213534.08,44.36829,-124.9528,0.0,34.0720907494,29,29,internal_timestamp,494.859985352,29,29,81784,1450224734,5.81150007248,29,29,3659213534.08
"('41',)",33.596698761,1,0,1029.12187478,29,29,2,3.3596698761,29,13,3724598969.79,3724598969.92,3659213545.08,44.36829,-124.9528,0.0,34.0724427138,29,29,internal_timestamp,493.5,29,29,80780,1450224745,5.8126001358,29,29,3659213545.08
"('42',)",33.5960998535,1,0,1029.11534697,29,29,2,3.35960998535,29,13,3724598969.79,3724598969.92,3659213556.09,44.36829,-124.9528,0.0,34.0725829731,29,29,internal_timestamp,492.049987793,29,29,88082,1450224756,5.8125,29,29,3659213556.09
"('43',)",33.5979003906,1,0,1029.10775059,29,29,2,3.35979003906,29,13,3724598969.79,3724598969.92,3659213567.08,44.36829,-124.9528,0.0,34.0719069203,29,29,internal_timestamp,490.609985352,29,29,83425,1450224767,5.81589984894,29,29,3659213567.08
"('44',)",33.5980987549,1,0,1029.10009615,29,29,2,3.35980987549,29,13,3724598969.79,3724598969.92,3659213578.09,44.36829,-124.9528,0.0,34.0711575019,29,29,internal_timestamp,489.119995117,29,29,91216,1450224778,5.81759977341,29,29,3659213578.09
"('45',)",33.6006011963,1,0,1029.09175968,29,29,2,3.36006011963,29,13,3724598969.79,3724598969.92,3659213589.09,44.36829,-124.9528,0.0,34.0700966906,29,29,internal_timestamp,487.619995117,29,29,89174,1450224789,5.82219982147,29,29,3659213589.09
"('46',)",33.5987014771,1,0,1029.08500999,29,29,2,3.35987014771,29,13,3724598969.79,3724598969.92,3659213600.09,44.36829,-124.9528,0.0,34.0687730129,29,29,internal_timestamp,486.369995117,29,29,87313,1450224800,5.8220000267,29,29,3659213600.09
"('47',)",33.5990982056,1,0,1029.0786142,29,29,2,3.35990982056,29,13,3724598969.79,3724598969.92,3659213611.09,44.36829,-124.9528,0.0,34.0674527728,29,29,internal_timestamp,485.269989014,29,29,94479,1450224811,5.82429981232,29,29,3659213611.09
"('48',)",33.6010017395,1,0,1029.07293217,29,29,2,3.36010017395,29,13,3724598969.79,3724598969.92,3659213622.09,44.36829,-124.9528,0.0,34.0674575801,29,29,internal_timestamp,484.109985352,29,29,91253,1450224822,5.82700014114,29,29,3659213622.09
"('49',)",33.6024017334,1,0,1029.06624114,29,29,2,3.36024017334,29,13,3724598969.79,3724598969.92,3659213633.09,44.36829,-124.9528,0.0,34.0667393384,29,29,internal_timestamp,482.859985352,29,29,94484,1450224833,5.8298997879,29,29,3659213633.09
"('50',)",33.6069984436,1,0,1029.05928128,29,29,2,3.36069984436,29,13,3724598969.79,3724598969.92,3659213644.09,44.36829,-124.9528,0.0,34.0667589982,29,29,internal_timestamp,481.510009766,29,29,87212,1450224844,5.8357000351,29,29,3659213644.09
"('51',)",33.6139984131,1,0,1029.05264305,29,29,2,3.36139984131,29,13,3724598969.79,3724598969.92,3659213655.1,44.36829,-124.9528,0.0,34.0669164346,29,29,internal_timestamp,480.279998779,29,29,96096,1450224855,5.84399986267,29,29,3659213655.1
"('52',)",33.6297988892,1,0,1029.04044878,29,29,2,3.36297988892,29,13,3724598969.79,3724598969.92,3659213666.09,44.36829,-124.9528,0.0,34.0620876585,29,29,internal_timestamp,479.130004883,29,29,93185,1450224866,5.86709976196,29,29,3659213666.09
"('53',)",33.6374015808,1,0,1029.03293626,29,29,2,3.36374015808,29,13,3724598969.79,3724598969.92,3659213677.1,44.36829,-124.9528,0.0,34.0606401949,29,29,internal_timestamp,478.049987793,29,29,98658,1450224877,5.87760019302,29,29,3659213677.1
"('54',)",33.6430015564,1,0,1029.02755042,29,29,2,3.36430015564,29,13,3724598969.79,3724598969.92,3659213688.09,44.36829,-124.9528,0.0,34.060817358,29,29,internal_timestamp,477.040008545,29,29,93210,1450224888,5.88420009613,29,29,3659213688.09
"('55',)",33.6441001892,1,0,1029.02407921,29,29,2,3.36441001892,29,13,3724598969.79,3724598969.92,3659213699.1,44.36829,-124.9528,0.0,34.0615741195,29,29,internal_timestamp,476.179992676,29,29,98200,1450224899,5.88509988785,29,29,3659213699.1
"('56',)",33.650100708,1,0,1029.01828142,29,29,2,3.3650100708,29,13,3724598969.79,3724598969.93,3659213710.09,44.36829,-124.9528,0.0,34.0605125287,29,29,internal_timestamp,475.339996338,29,29,93902,1450224910,5.89330005646,29,29,3659213710.09
"('57',)",33.6684989929,1,0,1029.00866123,29,29,2,3.36684989929,29,13,3724598969.79,3724598969.93,3659213721.1,44.36829,-124.9528,0.0,34.0573477235,29,29,internal_timestamp,474.5,29,29,99077,1450224921,5.91750001907,29,29,3659213721.1
"('58',)",33.6717987061,1,0,1029.00331312,29,29,2,3.36717987061,29,13,3724598969.79,3724598969.93,3659213732.1,44.36829,-124.9528,0.0,34.0571380086,29,29,internal_timestamp,473.5,29,29,104612,1450224932,5.92189979553,29,29,3659213732.1
"('59',)",33.6738014221,1,0,1028.99821254,29,29,2,3.36738014221,29,13,3724598969.79,3724598969.93,3659213743.1,44.36829,-124.9528,0.0,34.0570839171,29,29,internal_timestamp,472.480010986,29,29,98465,1450224943,5.92469978333,29,29,3659213743.1
"('60',)",33.6768989563,1,0,1028.99271861,29,29,2,3.36768989563,29,13,3724598969.79,3724598969.93,3659213754.1,44.36829,-124.9528,0.0,34.0570866738,29,29,internal_timestamp,471.399993896,29,29,104779,1450224954,5.92869997025,29,29,3659213754.1
"('61',)",33.6842002869,1,0,1028.98537955,29,29,2,3.36842002869,29,13,3724598969.79,3724598969.93,3659213765.1,44.36829,-124.9528,0.0,34.0561349249,29,29,internal_timestamp,470.25,29,29,101372,1450224965,5.93839979172,29,29,3659213765.1
"('62',)",33.6904983521,1,0,1028.97868133,29,29,2,3.36904983521,29,13,3724598969.79,3724598969.93,3659213776.11,44.36829,-124.9528,0.0,34.0557635739,29,29,internal_timestamp,469.089996338,29,29,108154,1450224976,5.94640016556,29,29,3659213776.11
"('63',)",33.6976013184,1,0,1028.97240861,29,29,2,3.36976013184,29,13,3724598969.79,3724598969.93,3659213787.1,44.36829,-124.9528,0.0,34.0553308391,29,29,internal_timestamp,468.059997559,29,29,101754,1450224987,5.95529985428,29,29,3659213787.1
"('64',)",33.7072982788,1,0,1028.96499051,29,29,2,3.37072982788,29,13,3724598969.79,3724598969.93,3659213798.11,44.36829,-124.9528,0.0,34.0544383468,29,29,internal_timestamp,466.959991455,29,29,108654,1450224998,5.96759986877,29,29,3659213798.11
"('65',)",33.707698822,1,0,1028.96001881,29,29,2,3.3707698822,29,13,3724598969.8,3724598969.93,3659213809.1,44.36829,-124.9528,0.0,34.0545121194,29,29,internal_timestamp,465.890014648,29,29,104494,1450225009,5.96850013733,29,29,3659213809.1
"('66',)",33.707901001,1,0,1028.95609017,29,29,2,3.3707901001,29,13,3724598969.8,3724598969.93,3659213820.14,44.36829,-124.9528,0.0,34.0553308725,29,29,internal_timestamp,464.890014648,29,29,140829,1450225020,5.96840000153,29,29,3659213820.14
"('67',)",33.7075004578,1,0,1028.950604,29,29,2,3.37075004578,29,13,3724598969.8,3724598969.93,3659213831.11,44.36829,-124.9528,0.0,34.0548161094,29,29,internal_timestamp,463.799987793,29,29,105631,1450225031,5.96899986267,29,29,3659213831.11
"('68',)",33.7084999084,1,0,1028.94519538,29,29,2,3.37084999084,29,13,3724598969.8,3724598969.93,3659213842.11,44.36829,-124.9528,0.0,34.0551207851,29,29,internal_timestamp,462.609985352,29,29,111778,1450225042,5.97039985657,29,29,3659213842.11
"('69',)",33.7104988098,1,0,1028.93910698,29,29,2,3.37104988098,29,13,3724598969.8,3724598969.93,3659213853.12,44.36829,-124.9528,0.0,34.054954406,29,29,internal_timestamp,461.399993896,29,29,116990,1450225053,5.97340011597,29,29,3659213853.12
"('70',)",33.7150001526,1,0,1028.93121429,29,29,2,3.37150001526,29,13,3724598969.8,3724598969.93,3659213864.11,44.36829,-124.9528,0.0,34.0538506057,29,29,internal_timestamp,460.070007324,29,29,110657,1450225064,5.98019981384,29,29,3659213864.11
"('71',)",33.716999054,1,0,1028.92370586,29,29,2,3.3716999054,29,13,3724598969.8,3724598969.93,3659213875.12,44.36829,-124.9528,0.0,34.0534064045,29,29,internal_timestamp,458.609985352,29,29,118984,1450225075,5.98360013962,29,29,3659213875.12
"('72',)",33.7198982239,1,0,1028.91436421,29,29,2,3.37198982239,29,13,3724598969.8,3724598969.93,3659213886.11,44.36829,-124.9528,0.0,34.0517290666,29,29,internal_timestamp,457.029998779,29,29,114465,1450225086,5.98929977417,29,29,3659213886.11
"('73',)",33.7365989685,1,0,1028.90009127,29,29,2,3.37365989685,29,13,3724598969.8,3724598969.93,3659213897.12,44.36829,-124.9528,0.0,34.0466849249,29,29,internal_timestamp,455.510009766,29,29,120796,1450225097,6.0138001442,29,29,3659213897.12
"('74',)",33.7433013916,1,0,1028.88667464,29,29,2,3.37433013916,29,13,3724598969.8,3724598969.93,3659213908.12,44.36829,-124.9528,0.0,34.0412726955,29,29,internal_timestamp,453.920013428,29,29,115619,1450225108,6.02750015259,29,29,3659213908.12
"('75',)",33.7443008423,1,0,1028.87651288,29,29,2,3.37443008423,29,13,3724598969.8,3724598969.93,3659213919.11,44.36829,-124.9528,0.0,34.0386967535,29,29,internal_timestamp,452.279998779,29,29,112385,1450225119,6.03200006485,29,29,3659213919.11
"('76',)",33.7472991943,1,0,1028.86761048,29,29,2,3.37472991943,29,13,3724598969.8,3724598969.93,3659213930.12,44.36829,-124.9528,0.0,34.0378661844,29,29,internal_timestamp,450.630004883,29,29,118122,1450225130,6.03700017929,29,29,3659213930.12
"('77',)",33.7490997314,1,0,1028.86007799,29,29,2,3.37490997314,29,13,3724598969.8,3724598969.93,3659213941.12,44.36829,-124.9528,0.0,34.0375151353,29,29,internal_timestamp,449.140014648,29,29,120973,1450225141,6.04010009766,29,29,3659213941.12
"('78',)",33.7515983582,1,0,1028.85383295,29,29,2,3.37515983582,29,13,3724598969.8,3724598969.93,3659213952.12,44.36829,-124.9528,0.0,34.037867878,29,29,internal_timestamp,447.809997559,29,29,115799,1450225152,6.04320001602,29,29,3659213952.12
"('79',)",33.7507019043,1,0,1028.84751496,29,29,2,3.37507019043,29,13,3724598969.8,3724598969.93,3659213963.12,44.36829,-124.9528,0.0,34.0371769568,29,29,internal_timestamp,446.559997559,29,29,122204,1450225163,6.04349994659,29,29,3659213963.12
"('80',)",33.7510986328,1,0,1028.84216108,29,29,2,3.37510986328,29,13,3724598969.8,3724598969.93,3659213974.14,44.36829,-124.9528,0.0,34.0372906866,29,29,internal_timestamp,445.399993896,29,29,135591,1450225174,6.04440021515,29,29,3659213974.14
"('81',)",33.7523002625,1,0,1028.8366535,29,29,2,3.37523002625,29,13,3724598969.8,3724598969.93,3659213985.13,44.36829,-124.9528,0.0,34.0369676414,29,29,internal_timestamp,444.320007324,29,29,125812,1450225185,6.04659986496,29,29,3659213985.13
"('82',)",33.7714004517,1,0,1028.82575962,29,29,2,3.37714004517,29,13,3724598969.8,3724598969.93,3659213996.12,44.36829,-124.9528,0.0,34.0340230521,29,29,internal_timestamp,443.190002441,29,29,121404,1450225196,6.07149982452,29,29,3659213996.12
"('83',)",33.7863998413,1,0,1028.81904992,29,29,2,3.37863998413,29,13,3724598969.8,3724598969.93,3659214007.13,44.36829,-124.9528,0.0,34.0344311326,29,29,internal_timestamp,442.160003662,29,29,127814,1450225207,6.08839988708,29,29,3659214007.13
"('84',)",33.8219985962,1,0,1028.80986972,29,29,2,3.38219985962,29,13,3724598969.8,3724598969.93,3659214018.12,44.36829,-124.9528,0.0,34.03593726,29,29,internal_timestamp,441.059997559,29,29,122281,1450225218,6.12729978561,29,29,3659214018.12
"('85',)",33.8275985718,1,0,1028.80369061,29,29,2,3.38275985718,29,13,3724598969.8,3724598969.93,3659214029.13,44.36829,-124.9528,0.0,34.0365242186,29,29,internal_timestamp,439.799987793,29,29,128603,1450225229,6.13360023499,29,29,3659214029.13
"('86',)",33.8320007324,1,0,1028.79889206,29,29,2,3.38320007324,29,13,3724598969.8,3724598969.93,3659214040.13,44.36829,-124.9528,0.0,34.0371475702,29,29,internal_timestamp,438.790008545,29,29,125124,1450225240,6.13840007782,29,29,3659214040.13
"('87',)",33.8549995422,1,0,1028.78998615,29,29,2,3.38549995422,29,13,3724598969.8,3724598969.93,3659214051.13,44.36829,-124.9528,0.0,34.0361656125,29,29,internal_timestamp,437.829986572,29,29,129231,1450225251,6.165599823,29,29,3659214051.13
"('88',)",33.8613014221,1,0,1028.78577255,29,29,2,3.38613014221,29,13,3724598969.8,3724598969.93,3659214062.13,44.36829,-124.9528,0.0,34.0374869813,29,29,internal_timestamp,436.869995117,29,29,133459,1450225262,6.17180013657,29,29,3659214062.13
"('89',)",33.8656997681,1,0,1028.78091719,29,29,2,3.38656997681,29,13,3724598969.8,3724598969.93,3659214073.14,44.36829,-124.9528,0.0,34.0379988987,29,29,internal_timestamp,435.869995117,29,29,137271,1450225273,6.1767001152,29,29,3659214073.14
"('90',)",33.8681983948,1,0,1028.77666573,29,29,2,3.38681983948,29,13,3724598969.8,3724598969.93,3659214084.13,44.36829,-124.9528,0.0,34.0384454577,29,29,internal_timestamp,434.950012207,29,29,131081,1450225284,6.179500103,29,29,3659214084.13
"('91',)",33.8678016663,1,0,1028.7732092,29,29,2,3.38678016663,29,13,3724598969.8,3724598969.93,3659214095.14,44.36829,-124.9528,0.0,34.038364597,29,29,internal_timestamp,434.209991455,29,29,136117,1450225295,6.179500103,29,29,3659214095.14
"('92',)",33.8694000244,1,0,1028.76914836,29,29,2,3.38694000244,29,13,3724598969.8,3724598969.93,3659214106.14,44.36829,-124.9528,0.0,34.0384650847,29,29,internal_timestamp,433.369995117,29,29,139590,1450225306,6.18160009384,29,29,3659214106.14
"('93',)",33.8737983704,1,0,1028.76352948,29,29,2,3.38737983704,29,13,3724598969.8,3724598969.93,3659214117.13,44.36829,-124.9528,0.0,34.0378492521,29,29,internal_timestamp,432.429992676,29,29,134336,1450225317,6.1876001358,29,29,3659214117.13
"('94',)",33.8748016357,1,0,1028.75924657,29,29,2,3.38748016357,29,13,3724598969.8,3724598969.93,3659214128.14,44.36829,-124.9528,0.0,34.0384660855,29,29,internal_timestamp,431.420013428,29,29,139436,1450225328,6.18860006332,29,29,3659214128.14
"('95',)",33.873500824,1,0,1028.75347494,29,29,2,3.3873500824,29,13,3724598969.8,3724598969.93,3659214139.13,44.36829,-124.9528,0.0,34.0379952662,29,29,internal_timestamp,430.230010986,29,29,133872,1450225339,6.18819999695,29,29,3659214139.13
"('96',)",33.8763008118,1,0,1028.74567684,29,29,2,3.38763008118,29,13,3724598969.8,3724598969.93,3659214150.14,44.36829,-124.9528,0.0,34.0371217644,29,29,internal_timestamp,428.820007324,29,29,139308,1450225350,6.19290018082,29,29,3659214150.14
"('97',)",33.8776016235,1,0,1028.74049732,29,29,2,3.38776016235,29,13,3724598969.8,3724598969.93,3659214161.14,44.36829,-124.9528,0.0,34.0373218626,29,29,internal_timestamp,427.709991455,29,29,141881,1450225361,6.19469976425,29,29,3659214161.14
"('98',)",33.8773002625,1,0,1028.73501677,29,29,2,3.38773002625,29,13,3724598969.8,3724598969.93,3659214172.14,44.36829,-124.9528,0.0,34.0369297433,29,29,internal_timestamp,426.600006104,29,29,143996,1450225372,6.19530010223,29,29,3659214172.14
"('99',)",33.8768997192,1,0,1028.73075878,29,29,2,3.38768997192,29,13,3724598969.8,3724598969.93,3659214183.14,44.36829,-124.9528,0.0,34.0369378371,29,29,internal_timestamp,425.670013428,29,29,138686,1450225383,6.19530010223,29,29,3659214183.14
"('100',)",33.8778991699,1,0,1028.72588467,29,29,2,3.38778991699,29,13,3724598969.8,3724598969.93,3659214194.14,44.36829,-124.9528,0.0,34.0370660585,29,29,internal_timestamp,424.630004883,29,29,144849,1450225394,6.19680023193,29,29,3659214194.14
"('101',)",33.8851013184,1,0,1028.71871805,29,29,2,3.38851013184,29,13,3724598969.8,3724598969.93,3659214205.14,44.36829,-124.9528,0.0,34.0364002985,29,29,internal_timestamp,423.459991455,29,29,139997,1450225405,6.20609998703,29,29,3659214205.14
"('102',)",33.8858985901,1,0,1028.71407726,29,29,2,3.38858985901,29,13,3724598969.8,3724598969.93,3659214216.15,44.36829,-124.9528,0.0,34.036696968,29,29,internal_timestamp,422.429992676,29,29,145864,1450225416,6.20720005035,29,29,3659214216.15
"('103',)",33.8865013123,1,0,1028.70850306,29,29,2,3.38865013123,29,13,3724598969.8,3724598969.93,3659214227.15,44.36829,-124.9528,0.0,34.035649638,29,29,internal_timestamp,421.459991455,29,29,150922,1450225427,6.209400177,29,29,3659214227.15
