obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('0',)",3.554929972,29,13,1026.540832,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.55400085,29,29,1541989364,33.71179962,29,29,1,8.55739975,29,29,3750978164
"('1',)",3.554949999,29,13,1026.540876,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.55000305,29,29,1541989364,33.7118988,29,29,0,8.557499886,29,29,3750978164
"('2',)",3.554889917,29,13,1026.540129,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.5510025,29,29,1541989364,33.71099854,29,29,0,8.557800293,29,29,3750978164
"('3',)",3.554929972,29,13,1026.540739,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.55400085,29,29,1541989364,33.71170044,29,29,0,8.557499886,29,29,3750978164
"('4',)",3.554949999,29,13,1026.540596,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.55000305,29,29,1541989364,33.71160126,29,29,0,8.557800293,29,29,3750978164
"('5',)",3.555360079,29,13,1026.544226,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.5490036,29,29,1541989364,33.71620178,29,29,0,8.557600021,29,29,3750978164
"('6',)",3.555500031,29,13,1026.545036,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.54799652,29,29,1541989364,33.71730042,29,29,0,8.557900429,29,29,3750978164
"('7',)",3.554960012,29,13,1026.540865,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.5510025,29,29,1541989364,33.7118988,29,29,0,8.557600021,29,29,3750978164
"('8',)",3.555039883,29,13,1026.541492,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.5510025,29,29,1541989364,33.71269989,29,29,0,8.557600021,29,29,3750978164
"('9',)",3.555160046,29,13,1026.542497,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.54799652,29,29,1541989364,33.7140007,29,29,0,8.557600021,29,29,3750978164
"('10',)",3.555310011,29,13,1026.543754,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.5490036,29,29,1541989364,33.71559906,29,29,0,8.557600021,29,29,3750978164
"('11',)",3.555439949,29,13,1026.544675,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.54799652,29,29,1541989364,33.71680069,29,29,0,8.557700157,29,29,3750978164
"('12',)",3.555510044,29,13,1026.545184,29,13,7,3754337488,3754337630,3750978164,46.98577,-124.56841,0,internal_timestamp,78.54299927,29,29,1541989364,33.71749878,29,29,0,8.557800293,29,29,3750978164
"('13',)",3.555530071,29,13,1026.545347,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.54399872,29,29,1541989365,33.71770096,29,29,0,8.557800293,29,29,3750978165
"('14',)",3.555540085,29,13,1026.54534,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.54599762,29,29,1541989365,33.71770096,29,29,0,8.557900429,29,29,3750978165
"('15',)",3.555540085,29,13,1026.545229,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.54199982,29,29,1541989365,33.71760178,29,29,0,8.557999611,29,29,3750978165
"('16',)",3.555540085,29,13,1026.545211,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.53800201,29,13,1541989365,33.71760178,29,29,0,8.557999611,29,29,3750978165
"('17',)",3.555540085,29,13,1026.545215,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.53900146,29,13,1541989365,33.71760178,29,29,0,8.557999611,29,29,3750978165
"('18',)",3.555540085,29,13,1026.545206,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.53700256,29,13,1541989365,33.71760178,29,29,0,8.557999611,29,29,3750978165
"('19',)",3.555540085,29,13,1026.545201,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.53600311,29,13,1541989365,33.71760178,29,29,0,8.557999611,29,29,3750978165
"('20',)",3.555540085,29,13,1026.545101,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.53500366,29,13,1541989365,33.71749878,29,29,0,8.558099747,29,29,3750978165
"('21',)",3.555540085,29,13,1026.545105,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.53600311,29,13,1541989365,33.71749878,29,29,0,8.558099747,29,29,3750978165
"('22',)",3.555540085,29,13,1026.545101,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.53500366,29,13,1541989365,33.71749878,29,29,0,8.558099747,29,29,3750978165
"('23',)",3.555530071,29,13,1026.545028,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.53600311,29,13,1541989365,33.7173996,29,29,0,8.558099747,29,29,3750978165
"('24',)",3.555530071,29,13,1026.545023,29,13,7,3754337488,3754337630,3750978165,46.98577,-124.56841,0,internal_timestamp,78.53500366,29,13,1541989365,33.7173996,29,29,0,8.558099747,29,29,3750978165
"('25',)",3.555540085,29,13,1026.545071,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.53199768,29,13,1541989367,33.71749878,29,29,0,8.558199883,29,29,3750978167
"('26',)",3.555530071,29,13,1026.544985,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52999878,29,13,1541989367,33.7173996,29,29,0,8.558199883,29,29,3750978167
"('27',)",3.555530071,29,13,1026.544896,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.53099823,29,13,1541989367,33.71730042,29,29,0,8.558300018,29,29,3750978167
"('28',)",3.555540085,29,13,1026.544974,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.53099823,29,13,1541989367,33.7173996,29,29,0,8.558300018,29,29,3750978167
"('29',)",3.555550098,29,13,1026.545143,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52999878,29,13,1541989367,33.71760178,29,29,0,8.558199883,29,29,3750978167
"('30',)",3.555560112,29,13,1026.545241,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.53099823,29,13,1541989367,33.71770096,29,29,0,8.558099747,29,29,3750978167
"('31',)",3.555569887,29,13,1026.545412,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.53099823,29,13,1541989367,33.71789932,29,29,0,8.557999611,29,29,3750978167
"('32',)",3.555560112,29,13,1026.545495,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52899933,29,13,1541989367,33.7179985,29,29,0,8.557900429,29,29,3750978167
"('33',)",3.555550098,29,13,1026.54552,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.53099823,29,13,1541989367,33.7179985,29,29,0,8.557800293,29,29,3750978167
"('34',)",3.555550098,29,13,1026.545522,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989367,33.7179985,29,29,0,8.557700157,29,29,3750978167
"('35',)",3.555550098,29,13,1026.545453,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52999878,29,13,1541989367,33.71789932,29,29,0,8.557700157,29,29,3750978167
"('36',)",3.555540085,29,13,1026.545444,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989367,33.71789932,29,29,0,8.557700157,29,29,3750978167
"('37',)",3.555550098,29,13,1026.545506,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989367,33.7179985,29,29,0,8.557800293,29,29,3750978167
"('38',)",3.555550098,29,13,1026.545442,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.53099823,29,13,1541989367,33.71789932,29,29,0,8.557800293,29,29,3750978167
"('39',)",3.555550098,29,13,1026.545399,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52500153,29,13,1541989367,33.71789932,29,29,0,8.557900429,29,29,3750978167
"('40',)",3.555540085,29,13,1026.54534,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52899933,29,13,1541989367,33.71780014,29,29,0,8.557900429,29,29,3750978167
"('41',)",3.555540085,29,13,1026.545326,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52600098,29,13,1541989367,33.71780014,29,29,0,8.557900429,29,29,3750978167
"('42',)",3.555540085,29,13,1026.545262,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52899933,29,13,1541989367,33.71770096,29,29,0,8.557900429,29,29,3750978167
"('43',)",3.555540085,29,13,1026.545258,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989367,33.71770096,29,29,0,8.557900429,29,29,3750978167
"('44',)",3.555530071,29,13,1026.545166,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52500153,29,13,1541989367,33.71760178,29,29,0,8.557900429,29,29,3750978167
"('45',)",3.555530071,29,13,1026.545156,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52600098,29,13,1541989367,33.71760178,29,29,0,8.557999611,29,29,3750978167
"('46',)",3.555540085,29,13,1026.545146,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52400208,29,13,1541989367,33.71760178,29,29,0,8.557999611,29,29,3750978167
"('47',)",3.555540085,29,13,1026.545258,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989367,33.71770096,29,29,0,8.557900429,29,29,3750978167
"('48',)",3.555540085,29,13,1026.545258,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989367,33.71770096,29,29,0,8.557900429,29,29,3750978167
"('49',)",3.555540085,29,13,1026.545356,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52899933,29,13,1541989367,33.71780014,29,29,0,8.557800293,29,29,3750978167
"('50',)",3.555530071,29,13,1026.545366,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989367,33.71780014,29,29,0,8.557700157,29,29,3750978167
"('51',)",3.555530071,29,13,1026.545376,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52999878,29,13,1541989367,33.71780014,29,29,0,8.557700157,29,29,3750978167
"('52',)",3.555550098,29,13,1026.545488,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52400208,29,13,1541989367,33.7179985,29,29,0,8.557800293,29,29,3750978167
"('53',)",3.555560112,29,13,1026.545573,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52500153,29,13,1541989367,33.7181015,29,29,0,8.557800293,29,29,3750978167
"('54',)",3.555560112,29,13,1026.545587,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989367,33.7181015,29,29,0,8.557800293,29,29,3750978167
"('55',)",3.555550098,29,13,1026.545429,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989367,33.71789932,29,29,0,8.557800293,29,29,3750978167
"('56',)",3.555540085,29,13,1026.545335,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989367,33.71780014,29,29,0,8.557900429,29,29,3750978167
"('57',)",3.555540085,29,13,1026.545244,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52500153,29,13,1541989367,33.71770096,29,29,0,8.557900429,29,29,3750978167
"('58',)",3.555540085,29,13,1026.545244,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52500153,29,13,1541989367,33.71770096,29,29,0,8.557900429,29,29,3750978167
"('59',)",3.555540085,29,13,1026.545331,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.52700043,29,13,1541989367,33.71780014,29,29,0,8.557900429,29,29,3750978167
"('60',)",3.555540085,29,13,1026.545369,29,13,7,3754337488,3754337630,3750978167,46.98577,-124.56841,0,internal_timestamp,78.53199768,29,13,1541989367,33.71780014,29,29,0,8.557800293,29,29,3750978167
"('61',)",3.555530071,29,13,1026.545218,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53299713,29,13,1541989368,33.71760178,29,29,0,8.557800293,29,29,3750978168
"('62',)",3.555510044,29,13,1026.545115,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.52799988,29,13,1541989368,33.71749878,29,29,0,8.557800293,29,29,3750978168
"('63',)",3.555490017,29,13,1026.545042,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.52899933,29,13,1541989368,33.7173996,29,29,0,8.557800293,29,29,3750978168
"('64',)",3.555500031,29,13,1026.54514,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.52999878,29,13,1541989368,33.71749878,29,29,0,8.557700157,29,29,3750978168
"('65',)",3.555510044,29,13,1026.545298,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.52999878,29,13,1541989368,33.71770096,29,29,0,8.557700157,29,29,3750978168
"('66',)",3.555530071,29,13,1026.545376,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.52999878,29,13,1541989368,33.71780014,29,29,0,8.557700157,29,29,3750978168
"('67',)",3.555530071,29,13,1026.545374,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53299713,29,13,1541989368,33.71780014,29,29,0,8.557800293,29,29,3750978168
"('68',)",3.555530071,29,13,1026.545287,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53099823,29,13,1541989368,33.71770096,29,29,0,8.557800293,29,29,3750978168
"('69',)",3.555530071,29,13,1026.545208,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53399658,29,13,1541989368,33.71760178,29,29,0,8.557900429,29,29,3750978168
"('70',)",3.555530071,29,13,1026.545315,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53700256,29,29,1541989368,33.71770096,29,29,0,8.557800293,29,29,3750978168
"('71',)",3.555540085,29,13,1026.545383,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53500366,29,29,1541989368,33.71780014,29,29,0,8.557800293,29,29,3750978168
"('72',)",3.555540085,29,13,1026.545383,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53500366,29,29,1541989368,33.71780014,29,29,0,8.557800293,29,29,3750978168
"('73',)",3.555530071,29,13,1026.54531,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53600311,29,29,1541989368,33.71770096,29,29,0,8.557800293,29,29,3750978168
"('74',)",3.555530071,29,13,1026.545217,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53600311,29,29,1541989368,33.71760178,29,29,0,8.557900429,29,29,3750978168
"('75',)",3.555530071,29,13,1026.545231,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53900146,29,29,1541989368,33.71760178,29,29,0,8.557900429,29,29,3750978168
"('76',)",3.555540085,29,13,1026.545211,29,13,7,3754337488,3754337630,3750978168,46.98577,-124.56841,0,internal_timestamp,78.53800201,29,29,1541989368,33.71760178,29,29,0,8.557999611,29,29,3750978168
"('77',)",3.555550098,29,13,1026.545293,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.53900146,29,29,1541989369,33.71770096,29,29,0,8.557999611,29,29,3750978169
"('78',)",3.555540085,29,13,1026.545307,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54199982,29,29,1541989369,33.71770096,29,29,0,8.557999611,29,29,3750978169
"('79',)",3.555530071,29,13,1026.54524,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54100037,29,29,1541989369,33.71760178,29,29,0,8.557900429,29,29,3750978169
"('80',)",3.555520058,29,13,1026.545251,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54000092,29,29,1541989369,33.71760178,29,29,0,8.557800293,29,29,3750978169
"('81',)",3.555520058,29,13,1026.545251,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54000092,29,29,1541989369,33.71760178,29,29,0,8.557800293,29,29,3750978169
"('82',)",3.555520058,29,13,1026.545235,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54000092,29,29,1541989369,33.71760178,29,29,0,8.557900429,29,29,3750978169
"('83',)",3.555530071,29,13,1026.545258,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54499817,29,29,1541989369,33.71760178,29,29,0,8.557900429,29,29,3750978169
"('84',)",3.555530071,29,13,1026.545263,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54599762,29,29,1541989369,33.71760178,29,29,0,8.557900429,29,29,3750978169
"('85',)",3.555530071,29,13,1026.545258,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54499817,29,29,1541989369,33.71760178,29,29,0,8.557900429,29,29,3750978169
"('86',)",3.555530071,29,13,1026.545263,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54599762,29,29,1541989369,33.71760178,29,29,0,8.557900429,29,29,3750978169
"('87',)",3.555530071,29,13,1026.5452,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.55000305,29,29,1541989369,33.71749878,29,29,0,8.557900429,29,29,3750978169
"('88',)",3.555520058,29,13,1026.545176,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54799652,29,29,1541989369,33.71749878,29,29,0,8.557999611,29,29,3750978169
"('89',)",3.555520058,29,13,1026.545103,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.5490036,29,29,1541989369,33.7173996,29,29,0,8.557999611,29,29,3750978169
"('90',)",3.555510044,29,13,1026.544927,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54799652,29,29,1541989369,33.71720123,29,29,1,8.558099747,29,29,3750978169
"('91',)",3.555500031,29,13,1026.544956,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.5510025,29,29,1541989369,33.71720123,29,29,0,8.557999611,29,29,3750978169
"('92',)",3.555490017,29,13,1026.544943,29,13,7,3754337488,3754337630,3750978169,46.98577,-124.56841,0,internal_timestamp,78.54799652,29,29,1541989369,33.71720123,29,29,0,8.557999611,29,29,3750978169
"('93',)",3.555490017,29,13,1026.544958,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.54799652,29,29,1541989370,33.71720123,29,29,0,8.557900429,29,29,3750978170
"('94',)",3.555500031,29,13,1026.545127,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.5510025,29,29,1541989370,33.7173996,29,29,0,8.557900429,29,29,3750978170
"('95',)",3.555500031,29,13,1026.545166,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.55599976,29,29,1541989370,33.7173996,29,29,0,8.557800293,29,29,3750978170
"('96',)",3.555500031,29,13,1026.545049,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.5510025,29,29,1541989370,33.71730042,29,29,0,8.557900429,29,29,3750978170
"('97',)",3.555490017,29,13,1026.545074,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.5530014,29,29,1541989370,33.71730042,29,29,0,8.557800293,29,29,3750978170
"('98',)",3.555500031,29,13,1026.545161,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.55500031,29,29,1541989370,33.7173996,29,29,0,8.557800293,29,29,3750978170
"('99',)",3.555510044,29,13,1026.545252,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.55799866,29,29,1541989370,33.71749878,29,29,0,8.557800293,29,29,3750978170
"('100',)",3.555530071,29,13,1026.545397,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.55500031,29,29,1541989370,33.71770096,29,29,0,8.557800293,29,29,3750978170
"('101',)",3.555540085,29,13,1026.545397,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.55500031,29,29,1541989370,33.71770096,29,29,0,8.557800293,29,29,3750978170
"('102',)",3.555530071,29,13,1026.545414,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.56199646,29,13,1541989370,33.71770096,29,29,0,8.557900429,29,29,3750978170
"('103',)",3.555530071,29,13,1026.545336,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.56199646,29,13,1541989370,33.71760178,29,29,0,8.557900429,29,29,3750978170
"('104',)",3.555520058,29,13,1026.545347,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.56099701,29,13,1541989370,33.71760178,29,29,0,8.557800293,29,29,3750978170
"('105',)",3.555510044,29,13,1026.545362,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.56099701,29,13,1541989370,33.71760178,29,29,0,8.557700157,29,29,3750978170
"('106',)",3.555510044,29,13,1026.545465,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.56300354,29,13,1541989370,33.71770096,29,29,0,8.557600021,29,29,3750978170
"('107',)",3.555510044,29,13,1026.545465,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.56300354,29,13,1541989370,33.71770096,29,29,0,8.557600021,29,29,3750978170
"('108',)",3.555510044,29,13,1026.545471,29,13,7,3754337488,3754337630,3750978170,46.98577,-124.56841,0,internal_timestamp,78.56099701,29,13,1541989370,33.71770096,29,29,0,8.557499886,29,29,3750978170
"('109',)",3.555510044,29,13,1026.545558,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56300354,29,13,1541989371,33.71780014,29,29,0,8.557499886,29,29,3750978171
"('110',)",3.555510044,29,13,1026.545562,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56400299,29,13,1541989371,33.71780014,29,29,0,8.557499886,29,29,3750978171
"('111',)",3.555520058,29,13,1026.545562,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56400299,29,13,1541989371,33.71780014,29,29,0,8.557499886,29,29,3750978171
"('112',)",3.555520058,29,13,1026.545645,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56500244,29,13,1541989371,33.71789932,29,29,0,8.557499886,29,29,3750978171
"('113',)",3.555530071,29,13,1026.545722,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56500244,29,13,1541989371,33.7179985,29,29,0,8.557499886,29,29,3750978171
"('114',)",3.555540085,29,13,1026.545808,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56600189,29,13,1541989371,33.7181015,29,29,0,8.557499886,29,29,3750978171
"('115',)",3.555540085,29,13,1026.545817,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56800079,29,13,1541989371,33.7181015,29,29,0,8.557499886,29,29,3750978171
"('116',)",3.555540085,29,13,1026.545821,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56900024,29,13,1541989371,33.7181015,29,29,0,8.557499886,29,29,3750978171
"('117',)",3.555540085,29,13,1026.54575,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.57099915,29,13,1541989371,33.7179985,29,29,0,8.557499886,29,29,3750978171
"('118',)",3.555540085,29,13,1026.545736,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56800079,29,13,1541989371,33.7179985,29,29,0,8.557499886,29,29,3750978171
"('119',)",3.555540085,29,13,1026.545745,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56999969,29,13,1541989371,33.7179985,29,29,0,8.557499886,29,29,3750978171
"('120',)",3.555530071,29,13,1026.545736,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56800079,29,13,1541989371,33.7179985,29,29,0,8.557499886,29,29,3750978171
"('121',)",3.555520058,29,13,1026.545668,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56999969,29,13,1541989371,33.71789932,29,29,0,8.557499886,29,29,3750978171
"('122',)",3.555510044,29,13,1026.545512,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.56999969,29,13,1541989371,33.71770096,29,29,0,8.557499886,29,29,3750978171
"('123',)",3.555490017,29,13,1026.545348,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.5719986,29,13,1541989371,33.71749878,29,29,0,8.557600021,29,29,3750978171
"('124',)",3.555500031,29,13,1026.545234,29,13,7,3754337488,3754337630,3750978171,46.98577,-124.56841,0,internal_timestamp,78.57099915,29,13,1541989371,33.7173996,29,29,0,8.557800293,29,29,3750978171
"('125',)",3.555510044,29,13,1026.545225,29,13,7,3754337488,3754337630,3750978172,46.98577,-124.56841,0,internal_timestamp,78.56900024,29,13,1541989372,33.7173996,29,29,0,8.557800293,29,29,3750978172
"('126',)",3.555510044,29,13,1026.545317,29,13,7,3754337488,3754337630,3750978172,46.98577,-124.56841,0,internal_timestamp,78.5719986,29,13,1541989372,33.71749878,29,29,0,8.557800293,29,29,3750978172
"('127',)",3.555520058,29,13,1026.545417,29,13,7,3754337488,3754337630,3750978172,46.98577,-124.56841,0,internal_timestamp,78.57299805,29,13,1541989372,33.71760178,29,29,0,8.557700157,29,29,3750978172
"('128',)",3.555520058,29,13,1026.545481,29,13,7,3754337488,3754337630,3750978172,46.98577,-124.56841,0,internal_timestamp,78.56999969,29,13,1541989372,33.71770096,29,29,0,8.557700157,29,29,3750978172
"('129',)",3.555510044,29,13,1026.545506,29,13,7,3754337488,3754337630,3750978172,46.98577,-124.56841,0,internal_timestamp,78.5719986,29,13,1541989372,33.71770096,29,29,0,8.557600021,29,29,3750978172
