obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('0',)",3.55492997169,29,13,1026.54083175,29,13,7,3754337487.91,3754337629.53,3750978163.68,46.98577,-124.56841,0.0,internal_timestamp,78.5540008545,29,29,1541989363.68,33.7117996216,29,29,1,8.55739974976,29,29,3750978163.68
"('1',)",3.55494999886,29,13,1026.54087564,29,13,7,3754337487.91,3754337629.53,3750978163.75,46.98577,-124.56841,0.0,internal_timestamp,78.5500030518,29,29,1541989363.75,33.7118988037,29,29,0,8.55749988556,29,29,3750978163.75
"('2',)",3.55488991737,29,13,1026.54012861,29,13,7,3754337487.91,3754337629.53,3750978163.81,46.98577,-124.56841,0.0,internal_timestamp,78.5510025024,29,29,1541989363.81,33.7109985352,29,29,0,8.55780029297,29,29,3750978163.81
"('3',)",3.55492997169,29,13,1026.54073859,29,13,7,3754337487.91,3754337629.53,3750978163.87,46.98577,-124.56841,0.0,internal_timestamp,78.5540008545,29,29,1541989363.87,33.7117004395,29,29,0,8.55749988556,29,29,3750978163.87
"('4',)",3.55494999886,29,13,1026.54059614,29,13,7,3754337487.91,3754337629.53,3750978163.93,46.98577,-124.56841,0.0,internal_timestamp,78.5500030518,29,29,1541989363.93,33.7116012573,29,29,0,8.55780029297,29,29,3750978163.93
"('5',)",3.55536007881,29,13,1026.54422618,29,13,7,3754337487.91,3754337629.53,3750978164.0,46.98577,-124.56841,0.0,internal_timestamp,78.5490036011,29,29,1541989364.0,33.7162017822,29,29,0,8.55760002136,29,29,3750978164.0
"('6',)",3.55550003052,29,13,1026.54503571,29,13,7,3754337487.91,3754337629.53,3750978164.06,46.98577,-124.56841,0.0,internal_timestamp,78.547996521,29,29,1541989364.06,33.717300415,29,29,0,8.55790042877,29,29,3750978164.06
"('7',)",3.55496001244,29,13,1026.54086475,29,13,7,3754337487.91,3754337629.53,3750978164.12,46.98577,-124.56841,0.0,internal_timestamp,78.5510025024,29,29,1541989364.12,33.7118988037,29,29,0,8.55760002136,29,29,3750978164.12
"('8',)",3.55503988266,29,13,1026.54149225,29,13,7,3754337487.91,3754337629.53,3750978164.19,46.98577,-124.56841,0.0,internal_timestamp,78.5510025024,29,29,1541989364.19,33.7126998901,29,29,0,8.55760002136,29,29,3750978164.19
"('9',)",3.55516004562,29,13,1026.54249742,29,13,7,3754337487.91,3754337629.53,3750978164.25,46.98577,-124.56841,0.0,internal_timestamp,78.547996521,29,29,1541989364.25,33.7140007019,29,29,0,8.55760002136,29,29,3750978164.25
"('10',)",3.55531001091,29,13,1026.54375406,29,13,7,3754337487.91,3754337629.53,3750978164.31,46.98577,-124.56841,0.0,internal_timestamp,78.5490036011,29,29,1541989364.31,33.7155990601,29,29,0,8.55760002136,29,29,3750978164.31
"('11',)",3.55543994904,29,13,1026.54467522,29,13,7,3754337487.91,3754337629.53,3750978164.37,46.98577,-124.56841,0.0,internal_timestamp,78.547996521,29,29,1541989364.37,33.7168006897,29,29,0,8.55770015717,29,29,3750978164.37
"('12',)",3.5555100441,29,13,1026.54518366,29,13,7,3754337487.91,3754337629.53,3750978164.44,46.98577,-124.56841,0.0,internal_timestamp,78.5429992676,29,29,1541989364.44,33.7174987793,29,29,0,8.55780029297,29,29,3750978164.44
"('13',)",3.55553007126,29,13,1026.54534661,29,13,7,3754337487.91,3754337629.53,3750978164.5,46.98577,-124.56841,0.0,internal_timestamp,78.5439987183,29,29,1541989364.5,33.7177009583,29,29,0,8.55780029297,29,29,3750978164.5
"('14',)",3.55554008484,29,13,1026.5453403,29,13,7,3754337487.91,3754337629.54,3750978164.56,46.98577,-124.56841,0.0,internal_timestamp,78.5459976196,29,29,1541989364.56,33.7177009583,29,29,0,8.55790042877,29,29,3750978164.56
"('15',)",3.55554008484,29,13,1026.54522895,29,13,7,3754337487.91,3754337629.54,3750978164.62,46.98577,-124.56841,0.0,internal_timestamp,78.5419998169,29,29,1541989364.62,33.7176017761,29,29,0,8.5579996109,29,29,3750978164.62
"('16',)",3.55554008484,29,13,1026.54521062,29,13,7,3754337487.91,3754337629.54,3750978164.69,46.98577,-124.56841,0.0,internal_timestamp,78.5380020142,29,13,1541989364.69,33.7176017761,29,29,0,8.5579996109,29,29,3750978164.69
"('17',)",3.55554008484,29,13,1026.54521521,29,13,7,3754337487.91,3754337629.54,3750978164.75,46.98577,-124.56841,0.0,internal_timestamp,78.5390014648,29,13,1541989364.75,33.7176017761,29,29,0,8.5579996109,29,29,3750978164.75
"('18',)",3.55554008484,29,13,1026.54520604,29,13,7,3754337487.91,3754337629.54,3750978164.81,46.98577,-124.56841,0.0,internal_timestamp,78.5370025635,29,13,1541989364.81,33.7176017761,29,29,0,8.5579996109,29,29,3750978164.81
"('19',)",3.55554008484,29,13,1026.54520146,29,13,7,3754337487.91,3754337629.54,3750978164.88,46.98577,-124.56841,0.0,internal_timestamp,78.5360031128,29,13,1541989364.88,33.7176017761,29,29,0,8.5579996109,29,29,3750978164.88
"('20',)",3.55554008484,29,13,1026.54510072,29,13,7,3754337487.91,3754337629.54,3750978164.94,46.98577,-124.56841,0.0,internal_timestamp,78.5350036621,29,13,1541989364.94,33.7174987793,29,29,0,8.5580997467,29,29,3750978164.94
"('21',)",3.55554008484,29,13,1026.5451053,29,13,7,3754337487.91,3754337629.54,3750978165.0,46.98577,-124.56841,0.0,internal_timestamp,78.5360031128,29,13,1541989365.0,33.7174987793,29,29,0,8.5580997467,29,29,3750978165.0
"('22',)",3.55554008484,29,13,1026.54510072,29,13,7,3754337487.91,3754337629.54,3750978165.06,46.98577,-124.56841,0.0,internal_timestamp,78.5350036621,29,13,1541989365.06,33.7174987793,29,29,0,8.5580997467,29,29,3750978165.06
"('23',)",3.55553007126,29,13,1026.54502761,29,13,7,3754337487.91,3754337629.54,3750978165.12,46.98577,-124.56841,0.0,internal_timestamp,78.5360031128,29,13,1541989365.12,33.7173995972,29,29,0,8.5580997467,29,29,3750978165.12
"('24',)",3.55553007126,29,13,1026.54502303,29,13,7,3754337487.91,3754337629.54,3750978165.19,46.98577,-124.56841,0.0,internal_timestamp,78.5350036621,29,13,1541989365.19,33.7173995972,29,29,0,8.5580997467,29,29,3750978165.19
"('25',)",3.55554008484,29,13,1026.54507146,29,13,7,3754337487.91,3754337629.54,3750978166.72,46.98577,-124.56841,0.0,internal_timestamp,78.5319976807,29,13,1541989366.72,33.7174987793,29,29,0,8.55819988251,29,29,3750978166.72
"('26',)",3.55553007126,29,13,1026.54498461,29,13,7,3754337487.91,3754337629.54,3750978166.75,46.98577,-124.56841,0.0,internal_timestamp,78.5299987793,29,13,1541989366.75,33.7173995972,29,29,0,8.55819988251,29,29,3750978166.75
"('27',)",3.55553007126,29,13,1026.54489602,29,13,7,3754337487.91,3754337629.54,3750978166.77,46.98577,-124.56841,0.0,internal_timestamp,78.53099823,29,13,1541989366.77,33.717300415,29,29,0,8.55830001831,29,29,3750978166.77
"('28',)",3.55554008484,29,13,1026.54497371,29,13,7,3754337487.91,3754337629.54,3750978166.79,46.98577,-124.56841,0.0,internal_timestamp,78.53099823,29,13,1541989366.79,33.7173995972,29,29,0,8.55830001831,29,29,3750978166.79
"('29',)",3.55555009842,29,13,1026.54514298,29,13,7,3754337487.91,3754337629.54,3750978166.8,46.98577,-124.56841,0.0,internal_timestamp,78.5299987793,29,13,1541989366.8,33.7176017761,29,29,0,8.55819988251,29,29,3750978166.8
"('30',)",3.555560112,29,13,1026.54524073,29,13,7,3754337487.91,3754337629.54,3750978166.81,46.98577,-124.56841,0.0,internal_timestamp,78.53099823,29,13,1541989366.81,33.7177009583,29,29,0,8.5580997467,29,29,3750978166.81
"('31',)",3.55556988716,29,13,1026.54541159,29,13,7,3754337487.91,3754337629.54,3750978166.81,46.98577,-124.56841,0.0,internal_timestamp,78.53099823,29,13,1541989366.81,33.7178993225,29,29,0,8.5579996109,29,29,3750978166.81
"('32',)",3.555560112,29,13,1026.54549544,29,13,7,3754337487.91,3754337629.54,3750978166.82,46.98577,-124.56841,0.0,internal_timestamp,78.5289993286,29,13,1541989366.82,33.7179985046,29,29,0,8.55790042877,29,29,3750978166.82
"('33',)",3.55555009842,29,13,1026.54552008,29,13,7,3754337487.91,3754337629.54,3750978166.82,46.98577,-124.56841,0.0,internal_timestamp,78.53099823,29,13,1541989366.82,33.7179985046,29,29,0,8.55780029297,29,29,3750978166.82
"('34',)",3.55555009842,29,13,1026.54552181,29,13,7,3754337487.91,3754337629.54,3750978166.83,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989366.83,33.7179985046,29,29,0,8.55770015717,29,29,3750978166.83
"('35',)",3.55555009842,29,13,1026.54545329,29,13,7,3754337487.91,3754337629.54,3750978166.84,46.98577,-124.56841,0.0,internal_timestamp,78.5299987793,29,13,1541989366.84,33.7178993225,29,29,0,8.55770015717,29,29,3750978166.84
"('36',)",3.55554008484,29,13,1026.54544412,29,13,7,3754337487.91,3754337629.54,3750978166.84,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989366.84,33.7178993225,29,29,0,8.55770015717,29,29,3750978166.84
"('37',)",3.55555009842,29,13,1026.54550634,29,13,7,3754337487.91,3754337629.54,3750978166.85,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989366.85,33.7179985046,29,29,0,8.55780029297,29,29,3750978166.85
"('38',)",3.55555009842,29,13,1026.54544239,29,13,7,3754337487.91,3754337629.54,3750978166.85,46.98577,-124.56841,0.0,internal_timestamp,78.53099823,29,13,1541989366.85,33.7178993225,29,29,0,8.55780029297,29,29,3750978166.85
"('39',)",3.55555009842,29,13,1026.54539942,29,13,7,3754337487.91,3754337629.54,3750978166.86,46.98577,-124.56841,0.0,internal_timestamp,78.5250015259,29,13,1541989366.86,33.7178993225,29,29,0,8.55790042877,29,29,3750978166.86
"('40',)",3.55554008484,29,13,1026.54534006,29,13,7,3754337487.91,3754337629.54,3750978166.87,46.98577,-124.56841,0.0,internal_timestamp,78.5289993286,29,13,1541989366.87,33.7178001404,29,29,0,8.55790042877,29,29,3750978166.87
"('41',)",3.55554008484,29,13,1026.54532631,29,13,7,3754337487.91,3754337629.54,3750978166.88,46.98577,-124.56841,0.0,internal_timestamp,78.5260009766,29,13,1541989366.88,33.7178001404,29,29,0,8.55790042877,29,29,3750978166.88
"('42',)",3.55554008484,29,13,1026.54526237,29,13,7,3754337487.91,3754337629.54,3750978166.89,46.98577,-124.56841,0.0,internal_timestamp,78.5289993286,29,13,1541989366.89,33.7177009583,29,29,0,8.55790042877,29,29,3750978166.89
"('43',)",3.55554008484,29,13,1026.54525779,29,13,7,3754337487.91,3754337629.54,3750978166.91,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989366.91,33.7177009583,29,29,0,8.55790042877,29,29,3750978166.91
"('44',)",3.55553007126,29,13,1026.54516635,29,13,7,3754337487.91,3754337629.54,3750978166.92,46.98577,-124.56841,0.0,internal_timestamp,78.5250015259,29,13,1541989366.92,33.7176017761,29,29,0,8.55790042877,29,29,3750978166.92
"('45',)",3.55553007126,29,13,1026.5451556,29,13,7,3754337487.91,3754337629.54,3750978166.93,46.98577,-124.56841,0.0,internal_timestamp,78.5260009766,29,13,1541989366.93,33.7176017761,29,29,0,8.5579996109,29,29,3750978166.93
"('46',)",3.55554008484,29,13,1026.54514644,29,13,7,3754337487.91,3754337629.54,3750978166.93,46.98577,-124.56841,0.0,internal_timestamp,78.5240020752,29,13,1541989366.93,33.7176017761,29,29,0,8.5579996109,29,29,3750978166.93
"('47',)",3.55554008484,29,13,1026.54525779,29,13,7,3754337487.91,3754337629.54,3750978166.94,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989366.94,33.7177009583,29,29,0,8.55790042877,29,29,3750978166.94
"('48',)",3.55554008484,29,13,1026.54525779,29,13,7,3754337487.91,3754337629.54,3750978166.95,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989366.95,33.7177009583,29,29,0,8.55790042877,29,29,3750978166.95
"('49',)",3.55554008484,29,13,1026.54535554,29,13,7,3754337487.91,3754337629.54,3750978166.95,46.98577,-124.56841,0.0,internal_timestamp,78.5289993286,29,13,1541989366.95,33.7178001404,29,29,0,8.55780029297,29,29,3750978166.95
"('50',)",3.55553007126,29,13,1026.54536643,29,13,7,3754337487.91,3754337629.55,3750978166.96,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989366.96,33.7178001404,29,29,0,8.55770015717,29,29,3750978166.96
"('51',)",3.55553007126,29,13,1026.5453756,29,13,7,3754337487.91,3754337629.55,3750978166.97,46.98577,-124.56841,0.0,internal_timestamp,78.5299987793,29,13,1541989366.96,33.7178001404,29,29,0,8.55770015717,29,29,3750978166.97
"('52',)",3.55555009842,29,13,1026.54548801,29,13,7,3754337487.91,3754337629.55,3750978166.97,46.98577,-124.56841,0.0,internal_timestamp,78.5240020752,29,13,1541989366.97,33.7179985046,29,29,0,8.55780029297,29,29,3750978166.97
"('53',)",3.555560112,29,13,1026.54557327,29,13,7,3754337487.91,3754337629.55,3750978167.0,46.98577,-124.56841,0.0,internal_timestamp,78.5250015259,29,13,1541989367.0,33.7181015015,29,29,0,8.55780029297,29,29,3750978167.0
"('54',)",3.555560112,29,13,1026.54558702,29,13,7,3754337487.91,3754337629.55,3750978167.06,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989367.06,33.7181015015,29,29,0,8.55780029297,29,29,3750978167.06
"('55',)",3.55555009842,29,13,1026.54542865,29,13,7,3754337487.91,3754337629.55,3750978167.12,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989367.12,33.7178993225,29,29,0,8.55780029297,29,29,3750978167.12
"('56',)",3.55554008484,29,13,1026.54533548,29,13,7,3754337487.91,3754337629.55,3750978167.19,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989367.19,33.7178001404,29,29,0,8.55790042877,29,29,3750978167.19
"('57',)",3.55554008484,29,13,1026.54524404,29,13,7,3754337487.91,3754337629.55,3750978167.25,46.98577,-124.56841,0.0,internal_timestamp,78.5250015259,29,13,1541989367.25,33.7177009583,29,29,0,8.55790042877,29,29,3750978167.25
"('58',)",3.55554008484,29,13,1026.54524404,29,13,7,3754337487.91,3754337629.55,3750978167.31,46.98577,-124.56841,0.0,internal_timestamp,78.5250015259,29,13,1541989367.31,33.7177009583,29,29,0,8.55790042877,29,29,3750978167.31
"('59',)",3.55554008484,29,13,1026.5453309,29,13,7,3754337487.91,3754337629.55,3750978167.38,46.98577,-124.56841,0.0,internal_timestamp,78.5270004272,29,13,1541989367.38,33.7178001404,29,29,0,8.55790042877,29,29,3750978167.38
"('60',)",3.55554008484,29,13,1026.54536928,29,13,7,3754337487.91,3754337629.55,3750978167.44,46.98577,-124.56841,0.0,internal_timestamp,78.5319976807,29,13,1541989367.44,33.7178001404,29,29,0,8.55780029297,29,29,3750978167.44
"('61',)",3.55553007126,29,13,1026.54521848,29,13,7,3754337487.91,3754337629.55,3750978167.5,46.98577,-124.56841,0.0,internal_timestamp,78.5329971313,29,13,1541989367.5,33.7176017761,29,29,0,8.55780029297,29,29,3750978167.5
"('62',)",3.5555100441,29,13,1026.54511489,29,13,7,3754337487.91,3754337629.55,3750978167.56,46.98577,-124.56841,0.0,internal_timestamp,78.5279998779,29,13,1541989367.56,33.7174987793,29,29,0,8.55780029297,29,29,3750978167.56
"('63',)",3.55549001694,29,13,1026.54504178,29,13,7,3754337487.91,3754337629.55,3750978167.62,46.98577,-124.56841,0.0,internal_timestamp,78.5289993286,29,13,1541989367.62,33.7173995972,29,29,0,8.55780029297,29,29,3750978167.62
"('64',)",3.55550003052,29,13,1026.54513953,29,13,7,3754337487.91,3754337629.55,3750978167.68,46.98577,-124.56841,0.0,internal_timestamp,78.5299987793,29,13,1541989367.68,33.7174987793,29,29,0,8.55770015717,29,29,3750978167.68
"('65',)",3.5555100441,29,13,1026.5452979,29,13,7,3754337487.91,3754337629.55,3750978167.76,46.98577,-124.56841,0.0,internal_timestamp,78.5299987793,29,13,1541989367.76,33.7177009583,29,29,0,8.55770015717,29,29,3750978167.76
"('66',)",3.55553007126,29,13,1026.5453756,29,13,7,3754337487.91,3754337629.55,3750978167.81,46.98577,-124.56841,0.0,internal_timestamp,78.5299987793,29,13,1541989367.81,33.7178001404,29,29,0,8.55770015717,29,29,3750978167.81
"('67',)",3.55553007126,29,13,1026.54537387,29,13,7,3754337487.91,3754337629.55,3750978167.87,46.98577,-124.56841,0.0,internal_timestamp,78.5329971313,29,13,1541989367.87,33.7178001404,29,29,0,8.55780029297,29,29,3750978167.87
"('68',)",3.55553007126,29,13,1026.54528701,29,13,7,3754337487.91,3754337629.55,3750978167.94,46.98577,-124.56841,0.0,internal_timestamp,78.53099823,29,13,1541989367.94,33.7177009583,29,29,0,8.55780029297,29,29,3750978167.94
"('69',)",3.55553007126,29,13,1026.54520759,29,13,7,3754337487.91,3754337629.55,3750978168.0,46.98577,-124.56841,0.0,internal_timestamp,78.533996582,29,13,1541989368.0,33.7176017761,29,29,0,8.55790042877,29,29,3750978168.0
"('70',)",3.55553007126,29,13,1026.54531454,29,13,7,3754337487.91,3754337629.55,3750978168.06,46.98577,-124.56841,0.0,internal_timestamp,78.5370025635,29,29,1541989368.06,33.7177009583,29,29,0,8.55780029297,29,29,3750978168.06
"('71',)",3.55554008484,29,13,1026.54538306,29,13,7,3754337487.91,3754337629.55,3750978168.12,46.98577,-124.56841,0.0,internal_timestamp,78.5350036621,29,29,1541989368.12,33.7178001404,29,29,0,8.55780029297,29,29,3750978168.12
"('72',)",3.55554008484,29,13,1026.54538306,29,13,7,3754337487.91,3754337629.55,3750978168.19,46.98577,-124.56841,0.0,internal_timestamp,78.5350036621,29,29,1541989368.19,33.7178001404,29,29,0,8.55780029297,29,29,3750978168.19
"('73',)",3.55553007126,29,13,1026.54530996,29,13,7,3754337487.91,3754337629.55,3750978168.25,46.98577,-124.56841,0.0,internal_timestamp,78.5360031128,29,29,1541989368.25,33.7177009583,29,29,0,8.55780029297,29,29,3750978168.25
"('74',)",3.55553007126,29,13,1026.54521679,29,13,7,3754337487.91,3754337629.55,3750978168.31,46.98577,-124.56841,0.0,internal_timestamp,78.5360031128,29,29,1541989368.31,33.7176017761,29,29,0,8.55790042877,29,29,3750978168.31
"('75',)",3.55553007126,29,13,1026.54523053,29,13,7,3754337487.91,3754337629.55,3750978168.37,46.98577,-124.56841,0.0,internal_timestamp,78.5390014648,29,29,1541989368.37,33.7176017761,29,29,0,8.55790042877,29,29,3750978168.37
"('76',)",3.55554008484,29,13,1026.54521062,29,13,7,3754337487.91,3754337629.55,3750978168.44,46.98577,-124.56841,0.0,internal_timestamp,78.5380020142,29,29,1541989368.44,33.7176017761,29,29,0,8.5579996109,29,29,3750978168.44
"('77',)",3.55555009842,29,13,1026.5452929,29,13,7,3754337487.91,3754337629.55,3750978168.5,46.98577,-124.56841,0.0,internal_timestamp,78.5390014648,29,29,1541989368.5,33.7177009583,29,29,0,8.5579996109,29,29,3750978168.5
"('78',)",3.55554008484,29,13,1026.54530664,29,13,7,3754337487.91,3754337629.55,3750978168.56,46.98577,-124.56841,0.0,internal_timestamp,78.5419998169,29,29,1541989368.56,33.7177009583,29,29,0,8.5579996109,29,29,3750978168.56
"('79',)",3.55553007126,29,13,1026.5452397,29,13,7,3754337487.91,3754337629.55,3750978168.62,46.98577,-124.56841,0.0,internal_timestamp,78.5410003662,29,29,1541989368.62,33.7176017761,29,29,0,8.55790042877,29,29,3750978168.62
"('80',)",3.55552005768,29,13,1026.54525059,29,13,7,3754337487.91,3754337629.55,3750978168.68,46.98577,-124.56841,0.0,internal_timestamp,78.5400009155,29,29,1541989368.68,33.7176017761,29,29,0,8.55780029297,29,29,3750978168.68
"('81',)",3.55552005768,29,13,1026.54525059,29,13,7,3754337487.91,3754337629.55,3750978168.75,46.98577,-124.56841,0.0,internal_timestamp,78.5400009155,29,29,1541989368.75,33.7176017761,29,29,0,8.55780029297,29,29,3750978168.75
"('82',)",3.55552005768,29,13,1026.54523512,29,13,7,3754337487.91,3754337629.55,3750978168.81,46.98577,-124.56841,0.0,internal_timestamp,78.5400009155,29,29,1541989368.81,33.7176017761,29,29,0,8.55790042877,29,29,3750978168.81
"('83',)",3.55553007126,29,13,1026.54525803,29,13,7,3754337487.91,3754337629.55,3750978168.87,46.98577,-124.56841,0.0,internal_timestamp,78.5449981689,29,29,1541989368.87,33.7176017761,29,29,0,8.55790042877,29,29,3750978168.87
"('84',)",3.55553007126,29,13,1026.54526261,29,13,7,3754337487.91,3754337629.55,3750978168.94,46.98577,-124.56841,0.0,internal_timestamp,78.5459976196,29,29,1541989368.94,33.7176017761,29,29,0,8.55790042877,29,29,3750978168.94
"('85',)",3.55553007126,29,13,1026.54525803,29,13,7,3754337487.91,3754337629.55,3750978169.0,46.98577,-124.56841,0.0,internal_timestamp,78.5449981689,29,29,1541989369.0,33.7176017761,29,29,0,8.55790042877,29,29,3750978169.0
"('86',)",3.55553007126,29,13,1026.54526261,29,13,7,3754337487.91,3754337629.55,3750978169.06,46.98577,-124.56841,0.0,internal_timestamp,78.5459976196,29,29,1541989369.06,33.7176017761,29,29,0,8.55790042877,29,29,3750978169.06
"('87',)",3.55553007126,29,13,1026.54520029,29,13,7,3754337487.91,3754337629.55,3750978169.12,46.98577,-124.56841,0.0,internal_timestamp,78.5500030518,29,29,1541989369.12,33.7174987793,29,29,0,8.55790042877,29,29,3750978169.12
"('88',)",3.55552005768,29,13,1026.54517577,29,13,7,3754337487.91,3754337629.55,3750978169.19,46.98577,-124.56841,0.0,internal_timestamp,78.547996521,29,29,1541989369.19,33.7174987793,29,29,0,8.5579996109,29,29,3750978169.19
"('89',)",3.55552005768,29,13,1026.54510269,29,13,7,3754337487.91,3754337629.55,3750978169.25,46.98577,-124.56841,0.0,internal_timestamp,78.5490036011,29,29,1541989369.25,33.7173995972,29,29,0,8.5579996109,29,29,3750978169.25
"('90',)",3.5555100441,29,13,1026.54492722,29,13,7,3754337487.91,3754337629.55,3750978169.31,46.98577,-124.56841,0.0,internal_timestamp,78.547996521,29,29,1541989369.31,33.7172012329,29,29,1,8.5580997467,29,29,3750978169.31
"('91',)",3.55550003052,29,13,1026.54495647,29,13,7,3754337487.91,3754337629.56,3750978169.38,46.98577,-124.56841,0.0,internal_timestamp,78.5510025024,29,29,1541989369.38,33.7172012329,29,29,0,8.5579996109,29,29,3750978169.38
"('92',)",3.55549001694,29,13,1026.54494269,29,13,7,3754337487.91,3754337629.56,3750978169.44,46.98577,-124.56841,0.0,internal_timestamp,78.547996521,29,29,1541989369.44,33.7172012329,29,29,0,8.5579996109,29,29,3750978169.44
"('93',)",3.55549001694,29,13,1026.54495802,29,13,7,3754337487.91,3754337629.56,3750978169.5,46.98577,-124.56841,0.0,internal_timestamp,78.547996521,29,29,1541989369.5,33.7172012329,29,29,0,8.55790042877,29,29,3750978169.5
"('94',)",3.55550003052,29,13,1026.54512718,29,13,7,3754337487.91,3754337629.56,3750978169.56,46.98577,-124.56841,0.0,internal_timestamp,78.5510025024,29,29,1541989369.56,33.7173995972,29,29,0,8.55790042877,29,29,3750978169.56
"('95',)",3.55550003052,29,13,1026.54516557,29,13,7,3754337487.91,3754337629.56,3750978169.62,46.98577,-124.56841,0.0,internal_timestamp,78.5559997559,29,29,1541989369.62,33.7173995972,29,29,0,8.55780029297,29,29,3750978169.62
"('96',)",3.55550003052,29,13,1026.54504949,29,13,7,3754337487.91,3754337629.56,3750978169.69,46.98577,-124.56841,0.0,internal_timestamp,78.5510025024,29,29,1541989369.69,33.717300415,29,29,0,8.55790042877,29,29,3750978169.69
"('97',)",3.55549001694,29,13,1026.54507413,29,13,7,3754337487.91,3754337629.56,3750978169.75,46.98577,-124.56841,0.0,internal_timestamp,78.5530014038,29,29,1541989369.75,33.717300415,29,29,0,8.55780029297,29,29,3750978169.75
"('98',)",3.55550003052,29,13,1026.54516099,29,13,7,3754337487.91,3754337629.56,3750978169.81,46.98577,-124.56841,0.0,internal_timestamp,78.5550003052,29,29,1541989369.81,33.7173995972,29,29,0,8.55780029297,29,29,3750978169.81
"('99',)",3.5555100441,29,13,1026.54525243,29,13,7,3754337487.91,3754337629.56,3750978169.87,46.98577,-124.56841,0.0,internal_timestamp,78.5579986572,29,29,1541989369.87,33.7174987793,29,29,0,8.55780029297,29,29,3750978169.87
"('100',)",3.55553007126,29,13,1026.54539705,29,13,7,3754337487.91,3754337629.56,3750978169.94,46.98577,-124.56841,0.0,internal_timestamp,78.5550003052,29,29,1541989369.94,33.7177009583,29,29,0,8.55780029297,29,29,3750978169.94
"('101',)",3.55554008484,29,13,1026.54539705,29,13,7,3754337487.91,3754337629.56,3750978170.0,46.98577,-124.56841,0.0,internal_timestamp,78.5550003052,29,29,1541989370.0,33.7177009583,29,29,0,8.55780029297,29,29,3750978170.0
"('102',)",3.55553007126,29,13,1026.54541365,29,13,7,3754337487.91,3754337629.56,3750978170.06,46.98577,-124.56841,0.0,internal_timestamp,78.56199646,29,13,1541989370.06,33.7177009583,29,29,0,8.55790042877,29,29,3750978170.06
"('103',)",3.55553007126,29,13,1026.54533596,29,13,7,3754337487.91,3754337629.56,3750978170.12,46.98577,-124.56841,0.0,internal_timestamp,78.56199646,29,13,1541989370.12,33.7176017761,29,29,0,8.55790042877,29,29,3750978170.12
"('104',)",3.55552005768,29,13,1026.54534685,29,13,7,3754337487.91,3754337629.56,3750978170.19,46.98577,-124.56841,0.0,internal_timestamp,78.5609970093,29,13,1541989370.19,33.7176017761,29,29,0,8.55780029297,29,29,3750978170.19
"('105',)",3.5555100441,29,13,1026.54536233,29,13,7,3754337487.91,3754337629.56,3750978170.25,46.98577,-124.56841,0.0,internal_timestamp,78.5609970093,29,13,1541989370.25,33.7176017761,29,29,0,8.55770015717,29,29,3750978170.25
"('106',)",3.5555100441,29,13,1026.5454647,29,13,7,3754337487.91,3754337629.56,3750978170.31,46.98577,-124.56841,0.0,internal_timestamp,78.56300354,29,13,1541989370.31,33.7177009583,29,29,0,8.55760002136,29,29,3750978170.31
"('107',)",3.5555100441,29,13,1026.5454647,29,13,7,3754337487.91,3754337629.56,3750978170.38,46.98577,-124.56841,0.0,internal_timestamp,78.56300354,29,13,1541989370.38,33.7177009583,29,29,0,8.55760002136,29,29,3750978170.38
"('108',)",3.5555100441,29,13,1026.54547097,29,13,7,3754337487.91,3754337629.56,3750978170.44,46.98577,-124.56841,0.0,internal_timestamp,78.5609970093,29,13,1541989370.44,33.7177009583,29,29,0,8.55749988556,29,29,3750978170.44
"('109',)",3.5555100441,29,13,1026.54555786,29,13,7,3754337487.91,3754337629.56,3750978170.5,46.98577,-124.56841,0.0,internal_timestamp,78.56300354,29,13,1541989370.5,33.7178001404,29,29,0,8.55749988556,29,29,3750978170.5
"('110',)",3.5555100441,29,13,1026.54556244,29,13,7,3754337487.91,3754337629.56,3750978170.56,46.98577,-124.56841,0.0,internal_timestamp,78.5640029907,29,13,1541989370.56,33.7178001404,29,29,0,8.55749988556,29,29,3750978170.56
"('111',)",3.55552005768,29,13,1026.54556244,29,13,7,3754337487.91,3754337629.56,3750978170.62,46.98577,-124.56841,0.0,internal_timestamp,78.5640029907,29,13,1541989370.62,33.7178001404,29,29,0,8.55749988556,29,29,3750978170.62
